0 ;9.906020664692298e-09 ; -4.3180374332001e-06 ; 0.0004486341660670332
10 ;-1.9473417319868776e-08 ; 7.1703108561779195e-06 ; -0.00031244714083846766
20 ;-1.5142352394888382e-08 ; 4.669742248881133e-06 ; -5.1953722389997215e-05
30 ;4.535542078969689e-08 ; -1.9803278558724166e-05 ; 0.002278745840387366
40 ;5.2462640030528155e-08 ; -2.4054769232151345e-05 ; 0.0027214640185622713
50 ;-4.6684265056446274e-08 ; 3.319740002094739e-06 ; 0.0013460371522248742
